time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-1.94186210266,0.222432697468,21.2477381935,0.121955362137,0.117023394202,0.0,-1.98098446834,0.792464740398,5.36237020097,0.10604175148,0.034882561162,0.0,461.69890494783107,460.87296428933894,461.09546840299345,462.6856000832053
3.2400000000000024,-2.06332802936,0.272616521134,21.5731290238,0.128116782909,0.119608323777,0.0,-2.06807801137,0.880894163566,5.48316953041,0.0949724667628,0.0558232532338,0.0,474.24203624617115,475.8488875940898,475.83248507254757,474.9925544724189
3.3000000000000025,-2.19002095555,0.328164718295,21.9052141887,0.134029509694,0.122773088897,0.0,-2.15530788363,0.971214237137,5.58556956745,0.104869937952,0.0457483703234,0.0,472.1158441348162,471.3393516586166,470.6349761327865,471.4082306670484
3.3600000000000025,-2.32136605068,0.388545699642,22.2382039868,0.140183173454,0.125085301042,0.0,-2.22312694534,1.04198676653,5.51423330438,0.097493985856,0.0174404452709,0.0,418.55538575225387,416.084669947301,417.4837264272308,416.84937380956364
3.4200000000000026,-2.45710324098,0.453583479716,22.5691298724,0.146210392861,0.126083958743,0.0,-2.30156154807,1.12643214701,5.51640293439,0.105794426313,0.0150025552195,0.0,441.1891161506804,440.98766216721776,441.2821670428868,441.9756936485946
3.4800000000000026,-2.59757594981,0.52379840196,22.9001928094,0.15249768204,0.126763963157,0.0,-2.38096014972,1.21458803548,5.51878719652,0.102697411926,0.00274257902854,0.0,441.927308909282,440.91528219072535,442.56237990100806,442.3169799703699
3.5400000000000027,-2.742527256,0.5990461361,23.2290160777,0.159110390924,0.127129272726,0.0,-2.45085442017,1.29418739994,5.44216338516,0.122093976915,0.0120574932033,0.0,414.6227895680838,415.4404417187913,416.32783856744265,418.03325121899417
3.6000000000000028,-2.89206395083,0.679639953763,23.5561114737,0.166804372686,0.127953483015,0.0,-2.53379136498,1.39289904564,5.46064574628,0.138308845876,0.0169000233822,0.0,447.4685747245472,447.86257516963144,446.32310907362836,447.65952358811165
3.660000000000003,-3.04687783676,0.766653960743,23.8863895324,0.174785871654,0.128956997141,0.0,-2.62674471475,1.50826602163,5.54784336848,0.119533004375,0.0163733660535,0.0,470.49182911548564,470.45094267468596,469.5379421495572,468.09385985249344
3.720000000000003,-3.20719649375,0.860604907034,24.2210826019,0.181592215189,0.129808736733,0.0,-2.71728987531,1.62400225037,5.60795770882,0.0970536869999,0.00943975318688,0.0,462.91774603367503,462.37159847824864,464.0216757866229,462.263928180955
3.780000000000003,-3.37295698832,0.961599273697,24.5592225378,0.187098568524,0.129965458058,0.0,-2.80809731331,1.7429108172,5.66278558141,0.0782830797839,-0.0167683130035,0.0,464.3237338170874,462.2626883334699,462.5247865110978,461.0504244108869
3.840000000000003,-3.54381414262,1.06930806133,24.8979070723,0.191848925456,0.128571823863,0.0,-2.88711948921,1.84775223423,5.62665835314,0.0808938209682,-0.0410606516754,0.0,435.615878210527,433.5791371689293,434.34152443299126,434.5656445162993
3.900000000000003,-3.71989050164,1.18411209621,25.2381517152,0.196696249383,0.125807534044,0.0,-2.98182586556,1.97938901655,5.71412440512,0.0805778536564,-0.0586749765339,0.0,475.474642740077,474.12181428043687,472.868944152528,472.84943151192357
3.960000000000003,-3.90195982791,1.30746186621,25.5863965678,0.201239375737,0.122038944912,0.0,-3.08667347364,2.13255303476,5.89282151173,0.0636068795788,-0.072718742313,0.0,501.5629287023406,500.53931571750655,503.9296140641735,502.70484286335386
4.020000000000002,-4.08936215961,1.43864022712,25.9382351125,0.20503909998,0.118419852324,0.0,-3.15987310728,2.2403659553,5.83528008225,0.0627668363472,-0.0429240913254,0.0,430.2972916452956,432.80979408732486,431.66188980978643,431.59402024667503
4.080000000000001,-4.28140680976,1.57683251997,26.2889685798,0.208765868047,0.11666874499,0.0,-3.2414742278,2.36628360669,5.85549045837,0.0607721831771,-0.0104820180462,0.0,455.30910772731653,457.89742238293445,456.69787386379176,456.54137470713835
4.14,-4.47829490648,1.722563691,26.6405428158,0.213014502135,0.116736955867,0.0,-3.32148814671,2.4916757769,5.86331714019,0.0857002828397,0.0177387997634,0.0,451.5017148690986,453.77337734217747,453.2836172084512,455.28648924161223
4.199999999999998,-4.68025777038,1.87634595,26.9946667234,0.218644342953,0.118377264881,0.0,-3.41073110777,2.63473115073,5.93997315618,0.106482303437,0.0417366348718,0.0,474.430442324083,476.26995440604037,475.23907399408733,476.8363233600741
4.259999999999997,-4.88721834569,2.03807241747,27.3500222696,0.225330288111,0.120522501908,0.0,-3.48820559232,2.75661634769,5.90497406447,0.119838185149,0.0197709201904,0.0,442.9351007783318,441.12502657082496,441.9515363181652,443.0622280173895
4.319999999999996,-5.09890691934,2.2072761609,27.703514003,0.232564102161,0.122066010423,0.0,-3.56825393996,2.88402296978,5.87778630861,0.121974889954,0.0355558644337,0.0,444.3281777534444,445.6208229194462,445.630203519642,445.81793184848544
4.379999999999995,-5.31562456343,2.38457839894,28.0567814357,0.239965154122,0.124338092747,0.0,-3.65588449918,3.02654696038,5.89715852175,0.1259673202,0.042131061309,0.0,460.81698096685943,461.3371955822394,460.74020326417195,461.0689998106188
4.439999999999993,-5.53742965792,2.57011900214,28.4094004553,0.247346524511,0.127430101692,0.0,-3.73790931615,3.15865007094,5.85650443132,0.116373222903,0.0657026436797,0.0,442.43515516713757,444.37374784053657,443.0249802510276,442.2489479579566
4.499999999999992,-5.76468214025,2.76456291977,28.7629766948,0.253888131193,0.131336031609,0.0,-3.83752030474,3.3231883868,5.92831085011,0.0873128334646,0.0638636144708,0.0,479.394275348063,479.25726572587337,480.50882470708956,478.3093555753812
4.559999999999991,-5.99748222688,2.96799504492,29.1170192435,0.258783167354,0.134958206616,0.0,-3.92284715025,3.4581770941,5.87289975748,0.0665382287793,0.0522635904448,0.0,441.9531934726476,440.99837276238287,441.4627082215787,439.75000618889726
4.6199999999999894,-6.23501633763,3.17872027707,29.4644646773,0.263122133853,0.138041983639,0.0,-3.99532313967,3.5663224346,5.70912797831,0.0818997628914,0.0496033506588,0.0,403.5968846138453,403.3586199719217,403.4424092522344,404.83198689416145
4.679999999999988,-6.47788454517,3.39770948625,29.8084942917,0.268246269969,0.14065762256,0.0,-4.10054240379,3.73349352593,5.75765259717,0.0916162516012,0.0275126858007,0.0,474.98485047635614,473.28814975926264,473.21050906409636,473.9635198916912
4.739999999999987,-6.72707385324,3.62670058512,30.1550140195,0.274119677884,0.142216917284,0.0,-4.20592680116,3.89978884218,5.79220683234,0.108151090398,0.0227508234848,0.0,471.78422486409323,471.41641133145345,470.3891684460465,471.6756964671955
4.799999999999986,-6.98214650109,3.86483348766,30.5002871199,0.281181987701,0.143852629158,0.0,-4.29672039141,4.03839365188,5.7167579287,0.132041890182,0.0350269030791,0.0,435.6814297042031,436.7070963390971,437.48400522674376,439.48160411217754
4.859999999999984,-7.24309946571,4.11211039308,30.8435366886,0.288889906357,0.145974661592,0.0,-4.40192380527,4.20459068423,5.72412415813,0.120139978668,0.0360391305004,0.0,465.0095712699208,465.08936005020877,465.2326839766599,464.3138272302959
4.919999999999983,-7.51046906179,4.36955701931,31.1874704038,0.296256347171,0.148020769367,0.0,-4.51060248831,4.37730812334,5.73949814068,0.127576321977,0.0299154697796,0.0,469.58188722999284,469.1068973754566,468.52104502029607,469.11175570297326
4.979999999999982,-7.78426875632,4.63718247232,31.5313232213,0.303452176099,0.149633880545,0.0,-4.6162517256,4.54391572343,5.72162745449,0.0967283133541,0.0200074764979,0.0,459.792998590453,459.0072880204991,462.27644121769134,459.8504473157058
5.0399999999999805,-8.06465116472,4.91527741819,31.8752844681,0.308922864035,0.150961506493,0.0,-4.72996596248,4.72606992322,5.74291312219,0.0767665317223,0.0260606158571,0.0,474.0060425527368,474.4711015292464,474.5310453355567,473.00207795044673
